"","sample.size","estimate","estimator","subset","simulation"
"4071","1000",0.271006111362233,"causal.forest","all.covariates.correct","D"
"4072","1000",0.791531423756341,"ipw","all.covariates.correct","D"
"4073","1000",0.588596446143109,"t-learner","all.covariates.correct","D"
"4074","1000",0.44661135745473,"aipw","all.covariates.correct","D"
"4075","1000",0.181823006996467,"tmle","all.covariates.correct","D"
"4076","1000",0.102660809485615,"causal.forest","minimal.set","D"
"4077","1000",NA,"ipw","minimal.set","D"
"4078","1000",0.551086331541271,"t-learner","minimal.set","D"
"4079","1000",NA,"aipw","minimal.set","D"
"4080","1000",0.109975880027593,"tmle","minimal.set","D"
"4081","1000",0.545115183416589,"causal.forest","all.covariates.wrong","A"
"4082","1000",1.21262489005367,"ipw","all.covariates.wrong","A"
"4083","1000",0.854594526712958,"t-learner","all.covariates.wrong","A"
"4084","1000",0.820124854592542,"aipw","all.covariates.wrong","A"
"4085","1000",0.531070451043837,"tmle","all.covariates.wrong","A"
"4086","1000",0.533442526975836,"causal.forest","all.covariates.correct","A"
"4087","1000",1.33675663062427,"ipw","all.covariates.correct","A"
"4088","1000",0.850815224283649,"t-learner","all.covariates.correct","A"
"4089","1000",0.818101618230786,"aipw","all.covariates.correct","A"
"4090","1000",0.549624446667213,"tmle","all.covariates.correct","A"
"4091","1000",0.498148263155348,"causal.forest","minimal.set","A"
"4092","1000",2.17261198194395,"ipw","minimal.set","A"
"4093","1000",0.840619253607019,"t-learner","minimal.set","A"
"4094","1000",0.843134976152903,"aipw","minimal.set","A"
"4095","1000",0.553949958716391,"tmle","minimal.set","A"
"4096","1000",0.824740812360246,"causal.forest","all.covariates.wrong","B"
"4097","1000",0.858682173682091,"ipw","all.covariates.wrong","B"
"4098","1000",0.846644837099692,"t-learner","all.covariates.wrong","B"
"4099","1000",0.825667132194016,"aipw","all.covariates.wrong","B"
"4100","1000",0.862584207989226,"tmle","all.covariates.wrong","B"
"4101","1000",0.813604863683005,"causal.forest","all.covariates.correct","B"
"4102","1000",0.860968422760631,"ipw","all.covariates.correct","B"
"4103","1000",0.829498559000906,"t-learner","all.covariates.correct","B"
"4104","1000",0.814358590185897,"aipw","all.covariates.correct","B"
"4105","1000",0.859149183576503,"tmle","all.covariates.correct","B"
"4106","1000",0.787916808360398,"causal.forest","minimal.set","B"
"4107","1000",0.861224650755273,"ipw","minimal.set","B"
"4108","1000",0.842391866516204,"t-learner","minimal.set","B"
"4109","1000",0.8293905703366,"aipw","minimal.set","B"
"4110","1000",0.808292331884807,"tmle","minimal.set","B"
"4111","1000",0.645018640722751,"causal.forest","all.covariates.wrong","C"
"4112","1000",0.0420412700629997,"ipw","all.covariates.wrong","C"
"4113","1000",-0.182115136437509,"t-learner","all.covariates.wrong","C"
"4114","1000",-0.145604249008181,"aipw","all.covariates.wrong","C"
"4115","1000",0.98905917751788,"tmle","all.covariates.wrong","C"
"4116","1000",0.722644200371902,"causal.forest","all.covariates.correct","C"
"4117","1000",-0.13115505581384,"ipw","all.covariates.correct","C"
"4118","1000",-0.16939802088001,"t-learner","all.covariates.correct","C"
"4119","1000",-0.156111709791229,"aipw","all.covariates.correct","C"
"4120","1000",1.0232683283806,"tmle","all.covariates.correct","C"
"4121","1000",1.15777482441716,"causal.forest","minimal.set","C"
"4122","1000",0.271727513287852,"ipw","minimal.set","C"
"4123","1000",-0.222810358853208,"t-learner","minimal.set","C"
"4124","1000",-0.0614756129672862,"aipw","minimal.set","C"
"4125","1000",1.21238809389281,"tmle","minimal.set","C"
"4126","1000",0.347587377041924,"causal.forest","all.covariates.wrong","D"
"4127","1000",0.799549616310278,"ipw","all.covariates.wrong","D"
"4128","1000",0.604714932402076,"t-learner","all.covariates.wrong","D"
"4129","1000",0.551625893842755,"aipw","all.covariates.wrong","D"
"4130","1000",0.264350046393428,"tmle","all.covariates.wrong","D"
"4131","1000",0.353629938127443,"causal.forest","all.covariates.correct","D"
"4132","1000",0.732510075135554,"ipw","all.covariates.correct","D"
"4133","1000",0.613411478635726,"t-learner","all.covariates.correct","D"
"4134","1000",0.538022221534875,"aipw","all.covariates.correct","D"
"4135","1000",0.268032771698694,"tmle","all.covariates.correct","D"
"4136","1000",0.171164208493389,"causal.forest","minimal.set","D"
"4137","1000",NA,"ipw","minimal.set","D"
"4138","1000",0.57871716916413,"t-learner","minimal.set","D"
"4139","1000",NA,"aipw","minimal.set","D"
"4140","1000",0.242277189194157,"tmle","minimal.set","D"
"4141","1000",0.538950708841471,"causal.forest","all.covariates.wrong","A"
"4142","1000",1.13097470198571,"ipw","all.covariates.wrong","A"
"4143","1000",0.789123776338785,"t-learner","all.covariates.wrong","A"
"4144","1000",0.798760680891787,"aipw","all.covariates.wrong","A"
"4145","1000",0.511633259895595,"tmle","all.covariates.wrong","A"
"4146","1000",0.528777275530481,"causal.forest","all.covariates.correct","A"
"4147","1000",1.04374561136884,"ipw","all.covariates.correct","A"
"4148","1000",0.7894413553666,"t-learner","all.covariates.correct","A"
"4149","1000",0.773763548624984,"aipw","all.covariates.correct","A"
"4150","1000",0.527770269854456,"tmle","all.covariates.correct","A"
"4151","1000",0.539242077892239,"causal.forest","minimal.set","A"
"4152","1000",1.64540119723446,"ipw","minimal.set","A"
"4153","1000",0.787520715174278,"t-learner","minimal.set","A"
"4154","1000",0.752579093295098,"aipw","minimal.set","A"
"4155","1000",0.565704653657413,"tmle","minimal.set","A"
"4156","1000",0.737646206946806,"causal.forest","all.covariates.wrong","B"
"4157","1000",0.700460267157353,"ipw","all.covariates.wrong","B"
"4158","1000",0.715387699916664,"t-learner","all.covariates.wrong","B"
"4159","1000",0.667233889326267,"aipw","all.covariates.wrong","B"
"4160","1000",0.746058335242721,"tmle","all.covariates.wrong","B"
"4161","1000",0.731423367849809,"causal.forest","all.covariates.correct","B"
"4162","1000",0.708639113483324,"ipw","all.covariates.correct","B"
"4163","1000",0.727014706416731,"t-learner","all.covariates.correct","B"
"4164","1000",0.684066122428841,"aipw","all.covariates.correct","B"
"4165","1000",0.751228306630648,"tmle","all.covariates.correct","B"
"4166","1000",0.735519429966423,"causal.forest","minimal.set","B"
"4167","1000",0.750537115906278,"ipw","minimal.set","B"
"4168","1000",0.70440612460139,"t-learner","minimal.set","B"
"4169","1000",0.690222678689322,"aipw","minimal.set","B"
"4170","1000",0.727463482149532,"tmle","minimal.set","B"
"4171","1000",0.522739261628775,"causal.forest","all.covariates.wrong","C"
"4172","1000",-0.456468258538512,"ipw","all.covariates.wrong","C"
"4173","1000",-0.409784788900673,"t-learner","all.covariates.wrong","C"
"4174","1000",-0.340738342885429,"aipw","all.covariates.wrong","C"
"4175","1000",0.971056527244004,"tmle","all.covariates.wrong","C"
"4176","1000",0.68945849276582,"causal.forest","all.covariates.correct","C"
"4177","1000",-0.34003023729782,"ipw","all.covariates.correct","C"
"4178","1000",-0.425149033382021,"t-learner","all.covariates.correct","C"
"4179","1000",-0.29537333721478,"aipw","all.covariates.correct","C"
"4180","1000",0.985682130764615,"tmle","all.covariates.correct","C"
"4181","1000",NA,"causal.forest","minimal.set","C"
"4182","1000",-0.451800080732987,"ipw","minimal.set","C"
"4183","1000",-0.379989772957949,"t-learner","minimal.set","C"
"4184","1000",-0.355054540861798,"aipw","minimal.set","C"
"4185","1000",0.996024266877295,"tmle","minimal.set","C"
"4186","1000",0.334128555255272,"causal.forest","all.covariates.wrong","D"
"4187","1000",0.782864324986803,"ipw","all.covariates.wrong","D"
"4188","1000",0.580975325930042,"t-learner","all.covariates.wrong","D"
"4189","1000",0.544680631754624,"aipw","all.covariates.wrong","D"
"4190","1000",0.163255720644212,"tmle","all.covariates.wrong","D"
"4191","1000",0.322392719394787,"causal.forest","all.covariates.correct","D"
"4192","1000",0.772211532595018,"ipw","all.covariates.correct","D"
"4193","1000",0.563169095773792,"t-learner","all.covariates.correct","D"
"4194","1000",0.471730852931933,"aipw","all.covariates.correct","D"
"4195","1000",0.179992327100445,"tmle","all.covariates.correct","D"
"4196","1000",0.162637169499201,"causal.forest","minimal.set","D"
"4197","1000",NA,"ipw","minimal.set","D"
"4198","1000",0.514463671756567,"t-learner","minimal.set","D"
"4199","1000",NA,"aipw","minimal.set","D"
"4200","1000",0.144836995924081,"tmle","minimal.set","D"
"4201","1000",0.536236879716063,"causal.forest","all.covariates.wrong","A"
"4202","1000",1.24907073441197,"ipw","all.covariates.wrong","A"
"4203","1000",0.802174454075969,"t-learner","all.covariates.wrong","A"
"4204","1000",0.775110513981771,"aipw","all.covariates.wrong","A"
"4205","1000",0.48198358573357,"tmle","all.covariates.wrong","A"
"4206","1000",0.524023550294769,"causal.forest","all.covariates.correct","A"
"4207","1000",1.21425825331557,"ipw","all.covariates.correct","A"
"4208","1000",0.803602799232574,"t-learner","all.covariates.correct","A"
"4209","1000",0.76786260238705,"aipw","all.covariates.correct","A"
"4210","1000",0.530235138180771,"tmle","all.covariates.correct","A"
"4211","1000",0.477425714926181,"causal.forest","minimal.set","A"
"4212","1000",Inf,"ipw","minimal.set","A"
"4213","1000",0.815411276036593,"t-learner","minimal.set","A"
"4214","1000",NA,"aipw","minimal.set","A"
"4215","1000",0.553571892739631,"tmle","minimal.set","A"
"4216","1000",0.795976134463257,"causal.forest","all.covariates.wrong","B"
"4217","1000",0.836508891681656,"ipw","all.covariates.wrong","B"
"4218","1000",0.799139053943104,"t-learner","all.covariates.wrong","B"
"4219","1000",0.761734145666622,"aipw","all.covariates.wrong","B"
"4220","1000",0.795224916441159,"tmle","all.covariates.wrong","B"
"4221","1000",0.784480310600713,"causal.forest","all.covariates.correct","B"
"4222","1000",0.801879238375407,"ipw","all.covariates.correct","B"
"4223","1000",0.79567647767916,"t-learner","all.covariates.correct","B"
"4224","1000",0.751129107955322,"aipw","all.covariates.correct","B"
"4225","1000",0.805456455371673,"tmle","all.covariates.correct","B"
"4226","1000",0.770413870097364,"causal.forest","minimal.set","B"
"4227","1000",0.829705604986301,"ipw","minimal.set","B"
"4228","1000",0.784220646128513,"t-learner","minimal.set","B"
"4229","1000",0.789307332304321,"aipw","minimal.set","B"
"4230","1000",0.760865782135001,"tmle","minimal.set","B"
"4231","1000",0.667787472814843,"causal.forest","all.covariates.wrong","C"
"4232","1000",-0.129950162965913,"ipw","all.covariates.wrong","C"
"4233","1000",-0.172776997072584,"t-learner","all.covariates.wrong","C"
"4234","1000",-0.0278137619980515,"aipw","all.covariates.wrong","C"
"4235","1000",1.01692112760507,"tmle","all.covariates.wrong","C"
"4236","1000",0.862635515031078,"causal.forest","all.covariates.correct","C"
"4237","1000",-0.228147042632614,"ipw","all.covariates.correct","C"
"4238","1000",-0.124278974353946,"t-learner","all.covariates.correct","C"
"4239","1000",-0.119808152260141,"aipw","all.covariates.correct","C"
"4240","1000",1.01237759975669,"tmle","all.covariates.correct","C"
"4241","1000",1.02324513701135,"causal.forest","minimal.set","C"
"4242","1000",-0.54763181187147,"ipw","minimal.set","C"
"4243","1000",-0.133994555268761,"t-learner","minimal.set","C"
"4244","1000",-0.0187617307267228,"aipw","minimal.set","C"
"4245","1000",1.0668591990817,"tmle","minimal.set","C"
"4246","1000",0.240624738510546,"causal.forest","all.covariates.wrong","D"
"4247","1000",0.730659957790546,"ipw","all.covariates.wrong","D"
"4248","1000",0.527764008687471,"t-learner","all.covariates.wrong","D"
"4249","1000",0.460957474263825,"aipw","all.covariates.wrong","D"
"4250","1000",0.0947261869089614,"tmle","all.covariates.wrong","D"
"4251","1000",0.253109110537538,"causal.forest","all.covariates.correct","D"
"4252","1000",0.756939955558456,"ipw","all.covariates.correct","D"
"4253","1000",0.52549613678684,"t-learner","all.covariates.correct","D"
"4254","1000",0.544951261624435,"aipw","all.covariates.correct","D"
"4255","1000",0.133816742969934,"tmle","all.covariates.correct","D"
"4256","1000",0.063122456128769,"causal.forest","minimal.set","D"
"4257","1000",NA,"ipw","minimal.set","D"
"4258","1000",0.474611471581346,"t-learner","minimal.set","D"
"4259","1000",NA,"aipw","minimal.set","D"
"4260","1000",0.128702703823143,"tmle","minimal.set","D"
"4261","1000",0.552511804253404,"causal.forest","all.covariates.wrong","A"
"4262","1000",1.17681149517655,"ipw","all.covariates.wrong","A"
"4263","1000",0.825674007613393,"t-learner","all.covariates.wrong","A"
"4264","1000",0.842524780562175,"aipw","all.covariates.wrong","A"
"4265","1000",0.550316094691888,"tmle","all.covariates.wrong","A"
"4266","1000",0.551974348523099,"causal.forest","all.covariates.correct","A"
"4267","1000",1.10979860747257,"ipw","all.covariates.correct","A"
"4268","1000",0.826866949021007,"t-learner","all.covariates.correct","A"
"4269","1000",0.835380440546741,"aipw","all.covariates.correct","A"
"4270","1000",0.545549815599834,"tmle","all.covariates.correct","A"
"4271","1000",0.506457566632445,"causal.forest","minimal.set","A"
"4272","1000",2.54323580115785,"ipw","minimal.set","A"
"4273","1000",0.831319542937283,"t-learner","minimal.set","A"
"4274","1000",0.740067532971948,"aipw","minimal.set","A"
"4275","1000",0.550073032823104,"tmle","minimal.set","A"
"4276","1000",0.884388125850901,"causal.forest","all.covariates.wrong","B"
"4277","1000",0.957949065974051,"ipw","all.covariates.wrong","B"
"4278","1000",0.959833367399796,"t-learner","all.covariates.wrong","B"
"4279","1000",1.00809946415453,"aipw","all.covariates.wrong","B"
"4280","1000",0.913209917326482,"tmle","all.covariates.wrong","B"
"4281","1000",0.915783653135732,"causal.forest","all.covariates.correct","B"
"4282","1000",0.914008161927705,"ipw","all.covariates.correct","B"
"4283","1000",0.975511818143192,"t-learner","all.covariates.correct","B"
"4284","1000",1.00107338598409,"aipw","all.covariates.correct","B"
"4285","1000",0.910247514623413,"tmle","all.covariates.correct","B"
"4286","1000",0.918121718971436,"causal.forest","minimal.set","B"
"4287","1000",0.966148313590178,"ipw","minimal.set","B"
"4288","1000",0.972042221461095,"t-learner","minimal.set","B"
"4289","1000",0.995953365900129,"aipw","minimal.set","B"
"4290","1000",0.953823218063855,"tmle","minimal.set","B"
"4291","1000",0.540820667087373,"causal.forest","all.covariates.wrong","C"
"4292","1000",-0.527414355275761,"ipw","all.covariates.wrong","C"
"4293","1000",-0.263097597237214,"t-learner","all.covariates.wrong","C"
"4294","1000",-0.524970607824364,"aipw","all.covariates.wrong","C"
"4295","1000",1.0007053605314,"tmle","all.covariates.wrong","C"
"4296","1000",0.672242897994254,"causal.forest","all.covariates.correct","C"
"4297","1000",-0.348897699934853,"ipw","all.covariates.correct","C"
"4298","1000",-0.303736073746273,"t-learner","all.covariates.correct","C"
"4299","1000",-0.33166524314957,"aipw","all.covariates.correct","C"
"4300","1000",0.986555183137222,"tmle","all.covariates.correct","C"
"4301","1000",0.883927691655559,"causal.forest","minimal.set","C"
"4302","1000",-0.482048351216569,"ipw","minimal.set","C"
"4303","1000",-0.290252907283517,"t-learner","minimal.set","C"
"4304","1000",-0.372152829949311,"aipw","minimal.set","C"
"4305","1000",0.920483603621368,"tmle","minimal.set","C"
"4306","1000",0.319515475186278,"causal.forest","all.covariates.wrong","D"
"4307","1000",0.770903302132834,"ipw","all.covariates.wrong","D"
"4308","1000",0.563327542598172,"t-learner","all.covariates.wrong","D"
"4309","1000",0.626821732956618,"aipw","all.covariates.wrong","D"
"4310","1000",0.211566962174662,"tmle","all.covariates.wrong","D"
"4311","1000",0.335483880297941,"causal.forest","all.covariates.correct","D"
"4312","1000",0.756144443508612,"ipw","all.covariates.correct","D"
"4313","1000",0.535746619009786,"t-learner","all.covariates.correct","D"
"4314","1000",0.559743841161383,"aipw","all.covariates.correct","D"
"4315","1000",0.232640003834129,"tmle","all.covariates.correct","D"
"4316","1000",0.200107730526098,"causal.forest","minimal.set","D"
"4317","1000",NA,"ipw","minimal.set","D"
"4318","1000",0.577201242989779,"t-learner","minimal.set","D"
"4319","1000",NA,"aipw","minimal.set","D"
"4320","1000",0.143222281180147,"tmle","minimal.set","D"
"4321","1000",0.520018026286616,"causal.forest","all.covariates.wrong","A"
"4322","1000",1.04004076145735,"ipw","all.covariates.wrong","A"
"4323","1000",0.788362331189209,"t-learner","all.covariates.wrong","A"
"4324","1000",0.749529003460178,"aipw","all.covariates.wrong","A"
"4325","1000",0.520286697330943,"tmle","all.covariates.wrong","A"
"4326","1000",0.51272268443545,"causal.forest","all.covariates.correct","A"
"4327","1000",1.09281237101537,"ipw","all.covariates.correct","A"
"4328","1000",0.789374953441077,"t-learner","all.covariates.correct","A"
"4329","1000",0.752862105207924,"aipw","all.covariates.correct","A"
"4330","1000",0.535547903851811,"tmle","all.covariates.correct","A"
"4331","1000",0.520437707379914,"causal.forest","minimal.set","A"
"4332","1000",NA,"ipw","minimal.set","A"
"4333","1000",0.78867276510769,"t-learner","minimal.set","A"
"4334","1000",NA,"aipw","minimal.set","A"
"4335","1000",0.551382112302056,"tmle","minimal.set","A"
"4336","1000",0.818203872412128,"causal.forest","all.covariates.wrong","B"
"4337","1000",0.934761062028888,"ipw","all.covariates.wrong","B"
"4338","1000",0.908460828996003,"t-learner","all.covariates.wrong","B"
"4339","1000",0.953046828961299,"aipw","all.covariates.wrong","B"
"4340","1000",0.876604987176037,"tmle","all.covariates.wrong","B"
"4341","1000",0.822535717579173,"causal.forest","all.covariates.correct","B"
"4342","1000",0.916365242208421,"ipw","all.covariates.correct","B"
"4343","1000",0.899191644947074,"t-learner","all.covariates.correct","B"
"4344","1000",0.939423148967576,"aipw","all.covariates.correct","B"
"4345","1000",0.880948000362773,"tmle","all.covariates.correct","B"
"4346","1000",0.843421777328444,"causal.forest","minimal.set","B"
"4347","1000",0.933433004432441,"ipw","minimal.set","B"
"4348","1000",0.907778325197927,"t-learner","minimal.set","B"
"4349","1000",0.984604981210173,"aipw","minimal.set","B"
"4350","1000",0.876037594428152,"tmle","minimal.set","B"
"4351","1000",0.507112031555966,"causal.forest","all.covariates.wrong","C"
"4352","1000",-0.438035784238057,"ipw","all.covariates.wrong","C"
"4353","1000",-0.509696764354107,"t-learner","all.covariates.wrong","C"
"4354","1000",-0.42342286326141,"aipw","all.covariates.wrong","C"
"4355","1000",0.872915387324287,"tmle","all.covariates.wrong","C"
"4356","1000",0.649719587697228,"causal.forest","all.covariates.correct","C"
"4357","1000",-0.427005269700082,"ipw","all.covariates.correct","C"
"4358","1000",-0.505082446228629,"t-learner","all.covariates.correct","C"
"4359","1000",-0.420632231753767,"aipw","all.covariates.correct","C"
"4360","1000",0.937277538976123,"tmle","all.covariates.correct","C"
"4361","1000",0.795327894453312,"causal.forest","minimal.set","C"
"4362","1000",-0.729974172874616,"ipw","minimal.set","C"
"4363","1000",-0.444754917614794,"t-learner","minimal.set","C"
"4364","1000",-0.472420123095727,"aipw","minimal.set","C"
"4365","1000",0.897009096742436,"tmle","minimal.set","C"
"4366","1000",0.392205472642954,"causal.forest","all.covariates.wrong","D"
"4367","1000",1.17646833323483,"ipw","all.covariates.wrong","D"
"4368","1000",0.737999522902821,"t-learner","all.covariates.wrong","D"
"4369","1000",0.835510932671558,"aipw","all.covariates.wrong","D"
"4370","1000",0.272222781978043,"tmle","all.covariates.wrong","D"
"4371","1000",0.384000886681583,"causal.forest","all.covariates.correct","D"
"4372","1000",1.26178047421233,"ipw","all.covariates.correct","D"
"4373","1000",0.756730551019428,"t-learner","all.covariates.correct","D"
"4374","1000",0.937024953705974,"aipw","all.covariates.correct","D"
"4375","1000",0.311924355567491,"tmle","all.covariates.correct","D"
"4376","1000",0.282139880202151,"causal.forest","minimal.set","D"
"4377","1000",NA,"ipw","minimal.set","D"
"4378","1000",0.786523890294161,"t-learner","minimal.set","D"
"4379","1000",NA,"aipw","minimal.set","D"
"4380","1000",0.310964579708921,"tmle","minimal.set","D"
"4381","1000",0.549152113723977,"causal.forest","all.covariates.wrong","A"
"4382","1000",1.20875665951869,"ipw","all.covariates.wrong","A"
"4383","1000",0.819101915762795,"t-learner","all.covariates.wrong","A"
"4384","1000",0.78144045249511,"aipw","all.covariates.wrong","A"
"4385","1000",0.569299935316478,"tmle","all.covariates.wrong","A"
"4386","1000",0.531841236902832,"causal.forest","all.covariates.correct","A"
"4387","1000",1.37648817022716,"ipw","all.covariates.correct","A"
"4388","1000",0.820937930110656,"t-learner","all.covariates.correct","A"
"4389","1000",0.788900061455247,"aipw","all.covariates.correct","A"
"4390","1000",0.584476409935842,"tmle","all.covariates.correct","A"
"4391","1000",0.493435776005097,"causal.forest","minimal.set","A"
"4392","1000",NA,"ipw","minimal.set","A"
"4393","1000",0.835556991632978,"t-learner","minimal.set","A"
"4394","1000",NA,"aipw","minimal.set","A"
"4395","1000",0.585502743786611,"tmle","minimal.set","A"
"4396","1000",0.820660723465575,"causal.forest","all.covariates.wrong","B"
"4397","1000",0.863821415970893,"ipw","all.covariates.wrong","B"
"4398","1000",0.839816800900697,"t-learner","all.covariates.wrong","B"
"4399","1000",0.774890118939302,"aipw","all.covariates.wrong","B"
"4400","1000",0.835420411176538,"tmle","all.covariates.wrong","B"
"4401","1000",0.837636738211503,"causal.forest","all.covariates.correct","B"
"4402","1000",0.836647115524645,"ipw","all.covariates.correct","B"
"4403","1000",0.826714188740633,"t-learner","all.covariates.correct","B"
"4404","1000",0.7625035088945,"aipw","all.covariates.correct","B"
"4405","1000",0.829943050061996,"tmle","all.covariates.correct","B"
"4406","1000",0.851899810825209,"causal.forest","minimal.set","B"
"4407","1000",0.864365678751292,"ipw","minimal.set","B"
"4408","1000",0.837783807155245,"t-learner","minimal.set","B"
"4409","1000",0.761039970677174,"aipw","minimal.set","B"
"4410","1000",0.857215949408497,"tmle","minimal.set","B"
"4411","1000",0.430684664210543,"causal.forest","all.covariates.wrong","C"
"4412","1000",-0.558108689442547,"ipw","all.covariates.wrong","C"
"4413","1000",-0.666322071243133,"t-learner","all.covariates.wrong","C"
"4414","1000",-0.635147254585968,"aipw","all.covariates.wrong","C"
"4415","1000",0.980569461281453,"tmle","all.covariates.wrong","C"
"4416","1000",0.521111608735845,"causal.forest","all.covariates.correct","C"
"4417","1000",-0.667165676026406,"ipw","all.covariates.correct","C"
"4418","1000",-0.677814838265595,"t-learner","all.covariates.correct","C"
"4419","1000",-0.679930989900486,"aipw","all.covariates.correct","C"
"4420","1000",0.886864882934022,"tmle","all.covariates.correct","C"
"4421","1000",NA,"causal.forest","minimal.set","C"
"4422","1000",-0.512942235536064,"ipw","minimal.set","C"
"4423","1000",-0.600485390374496,"t-learner","minimal.set","C"
"4424","1000",-0.535697291035747,"aipw","minimal.set","C"
"4425","1000",0.648415922606355,"tmle","minimal.set","C"
"4426","1000",0.315325870060475,"causal.forest","all.covariates.wrong","D"
"4427","1000",1.06173817479561,"ipw","all.covariates.wrong","D"
"4428","1000",0.668258967676421,"t-learner","all.covariates.wrong","D"
"4429","1000",0.761678190366522,"aipw","all.covariates.wrong","D"
"4430","1000",0.27059025459164,"tmle","all.covariates.wrong","D"
"4431","1000",0.336986399305421,"causal.forest","all.covariates.correct","D"
"4432","1000",NA,"ipw","all.covariates.correct","D"
"4433","1000",0.689621671376673,"t-learner","all.covariates.correct","D"
"4434","1000",NA,"aipw","all.covariates.correct","D"
"4435","1000",0.338268287964111,"tmle","all.covariates.correct","D"
"4436","1000",0.267855829719971,"causal.forest","minimal.set","D"
"4437","1000",NA,"ipw","minimal.set","D"
"4438","1000",0.665185138675413,"t-learner","minimal.set","D"
"4439","1000",NA,"aipw","minimal.set","D"
"4440","1000",0.310508248002254,"tmle","minimal.set","D"
"4441","1000",0.527343023160442,"causal.forest","all.covariates.wrong","A"
"4442","1000",1.1251576609533,"ipw","all.covariates.wrong","A"
"4443","1000",0.841061882730615,"t-learner","all.covariates.wrong","A"
"4444","1000",0.805478696143904,"aipw","all.covariates.wrong","A"
"4445","1000",0.536070192007458,"tmle","all.covariates.wrong","A"
"4446","1000",0.523555629074285,"causal.forest","all.covariates.correct","A"
"4447","1000",1.10009456224081,"ipw","all.covariates.correct","A"
"4448","1000",0.843319520132682,"t-learner","all.covariates.correct","A"
"4449","1000",0.823825550484297,"aipw","all.covariates.correct","A"
"4450","1000",0.533402426490957,"tmle","all.covariates.correct","A"
"4451","1000",0.534349053004085,"causal.forest","minimal.set","A"
"4452","1000",2.31209168784161,"ipw","minimal.set","A"
"4453","1000",0.832129603257334,"t-learner","minimal.set","A"
"4454","1000",0.736522785222338,"aipw","minimal.set","A"
"4455","1000",0.561800697850378,"tmle","minimal.set","A"
"4456","1000",0.769458351429785,"causal.forest","all.covariates.wrong","B"
"4457","1000",0.752443918764948,"ipw","all.covariates.wrong","B"
"4458","1000",0.749559713884991,"t-learner","all.covariates.wrong","B"
"4459","1000",0.764238454088381,"aipw","all.covariates.wrong","B"
"4460","1000",0.799074760755316,"tmle","all.covariates.wrong","B"
"4461","1000",0.744075210100836,"causal.forest","all.covariates.correct","B"
"4462","1000",0.781199406382664,"ipw","all.covariates.correct","B"
"4463","1000",0.734131508413506,"t-learner","all.covariates.correct","B"
"4464","1000",0.769728656496024,"aipw","all.covariates.correct","B"
"4465","1000",0.803538890112008,"tmle","all.covariates.correct","B"
"4466","1000",0.77582006699601,"causal.forest","minimal.set","B"
"4467","1000",0.784477075554544,"ipw","minimal.set","B"
"4468","1000",0.752382743647249,"t-learner","minimal.set","B"
"4469","1000",0.765481818656061,"aipw","minimal.set","B"
"4470","1000",0.768730426780289,"tmle","minimal.set","B"
"4471","1000",0.444782311787812,"causal.forest","all.covariates.wrong","C"
"4472","1000",-0.271290539542514,"ipw","all.covariates.wrong","C"
"4473","1000",-0.33255240044949,"t-learner","all.covariates.wrong","C"
"4474","1000",-0.383028527315354,"aipw","all.covariates.wrong","C"
"4475","1000",0.830447244175187,"tmle","all.covariates.wrong","C"
"4476","1000",0.537603439575691,"causal.forest","all.covariates.correct","C"
"4477","1000",-0.242062488516476,"ipw","all.covariates.correct","C"
"4478","1000",-0.362313125403638,"t-learner","all.covariates.correct","C"
"4479","1000",-0.322399371309717,"aipw","all.covariates.correct","C"
"4480","1000",0.851218522901702,"tmle","all.covariates.correct","C"
"4481","1000",0.814221072113333,"causal.forest","minimal.set","C"
"4482","1000",0.249147899493237,"ipw","minimal.set","C"
"4483","1000",-0.334698153719408,"t-learner","minimal.set","C"
"4484","1000",-0.21361974713019,"aipw","minimal.set","C"
"4485","1000",0.877172821424763,"tmle","minimal.set","C"
"4486","1000",0.165394054748989,"causal.forest","all.covariates.wrong","D"
"4487","1000",0.934948403827718,"ipw","all.covariates.wrong","D"
"4488","1000",0.53454901254009,"t-learner","all.covariates.wrong","D"
"4489","1000",0.654770294664145,"aipw","all.covariates.wrong","D"
"4490","1000",0.0906417667557573,"tmle","all.covariates.wrong","D"
"4491","1000",0.185360210816659,"causal.forest","all.covariates.correct","D"
"4492","1000",0.782325870929201,"ipw","all.covariates.correct","D"
"4493","1000",0.52800015399597,"t-learner","all.covariates.correct","D"
"4494","1000",0.598187548436694,"aipw","all.covariates.correct","D"
"4495","1000",0.102105808579901,"tmle","all.covariates.correct","D"
"4496","1000",0.195190609615631,"causal.forest","minimal.set","D"
"4497","1000",NA,"ipw","minimal.set","D"
"4498","1000",0.52737498082227,"t-learner","minimal.set","D"
"4499","1000",NA,"aipw","minimal.set","D"
"4500","1000",0.125647777405886,"tmle","minimal.set","D"
"4501","1000",0.547095345748332,"causal.forest","all.covariates.wrong","A"
"4502","1000",1.13618181945618,"ipw","all.covariates.wrong","A"
"4503","1000",0.831166855554587,"t-learner","all.covariates.wrong","A"
"4504","1000",0.843709594613114,"aipw","all.covariates.wrong","A"
"4505","1000",0.489574572410511,"tmle","all.covariates.wrong","A"
"4506","1000",0.535417124503425,"causal.forest","all.covariates.correct","A"
"4507","1000",1.06030173997685,"ipw","all.covariates.correct","A"
"4508","1000",0.828495620469606,"t-learner","all.covariates.correct","A"
"4509","1000",0.837177930324936,"aipw","all.covariates.correct","A"
