"","sample.size","estimate","estimator","subset","simulation"
"t-learner736","1000",0.790623004515787,"t-learner","smart","B"
"aipw736","1000",0.800553648509978,"aipw","smart","B"
"ipw737","1000",0.798684130458926,"ipw","minimal.set","B"
"t-learner737","1000",0.789495667053769,"t-learner","minimal.set","B"
"aipw737","1000",0.791687088630083,"aipw","minimal.set","B"
"ipw738","1000",-0.144893386363767,"ipw","all.covariates","C"
"t-learner738","1000",-0.176421383855467,"t-learner","all.covariates","C"
"aipw738","1000",-0.133660571713769,"aipw","all.covariates","C"
"ipw739","1000",-0.0205300541943538,"ipw","smart","C"
"t-learner739","1000",-0.164297261459729,"t-learner","smart","C"
"aipw739","1000",-0.163320270404422,"aipw","smart","C"
"ipw740","1000",0.200416931537925,"ipw","minimal.set","C"
"t-learner740","1000",-0.146065148503816,"t-learner","minimal.set","C"
"aipw740","1000",-0.30823942817368,"aipw","minimal.set","C"
"ipw741","1000",0.988602915114176,"ipw","all.covariates","D"
"t-learner741","1000",0.712064269361072,"t-learner","all.covariates","D"
"aipw741","1000",0.762113304665503,"aipw","all.covariates","D"
"ipw742","1000",NA,"ipw","smart","D"
"t-learner742","1000",0.657863142206218,"t-learner","smart","D"
"aipw742","1000",NA,"aipw","smart","D"
"ipw743","1000",NA,"ipw","minimal.set","D"
"t-learner743","1000",0.651787048754093,"t-learner","minimal.set","D"
"aipw743","1000",NA,"aipw","minimal.set","D"
"ipw744","1000",1.25935339326118,"ipw","all.covariates","A"
"t-learner744","1000",0.80951690017717,"t-learner","all.covariates","A"
"aipw744","1000",0.803638633085383,"aipw","all.covariates","A"
"ipw745","1000",1.4380501580789,"ipw","smart","A"
"t-learner745","1000",0.81724772875761,"t-learner","smart","A"
"aipw745","1000",0.773794683165386,"aipw","smart","A"
"ipw746","1000",Inf,"ipw","minimal.set","A"
"t-learner746","1000",0.816145298591212,"t-learner","minimal.set","A"
"aipw746","1000",Inf,"aipw","minimal.set","A"
"ipw747","1000",0.670314665136597,"ipw","all.covariates","B"
"t-learner747","1000",0.651795419375313,"t-learner","all.covariates","B"
"aipw747","1000",0.655710469686917,"aipw","all.covariates","B"
"ipw748","1000",0.723253402108254,"ipw","smart","B"
"t-learner748","1000",0.646570677505619,"t-learner","smart","B"
"aipw748","1000",0.660046575839969,"aipw","smart","B"
"ipw749","1000",0.667693308619683,"ipw","minimal.set","B"
"t-learner749","1000",0.672172812251769,"t-learner","minimal.set","B"
"aipw749","1000",0.640705526271929,"aipw","minimal.set","B"
"ipw750","1000",-0.0193701099707202,"ipw","all.covariates","C"
"t-learner750","1000",-0.0663013076421035,"t-learner","all.covariates","C"
"aipw750","1000",-0.0444365245754501,"aipw","all.covariates","C"
"ipw751","1000",-0.126016247567672,"ipw","smart","C"
"t-learner751","1000",-0.046259299295651,"t-learner","smart","C"
"aipw751","1000",-0.167679006895626,"aipw","smart","C"
"ipw752","1000",-0.258199553614125,"ipw","minimal.set","C"
"t-learner752","1000",-0.00700562974492991,"t-learner","minimal.set","C"
"aipw752","1000",-0.277091501785873,"aipw","minimal.set","C"
"ipw753","1000",1.03938015920211,"ipw","all.covariates","D"
"t-learner753","1000",0.638972369141217,"t-learner","all.covariates","D"
"aipw753","1000",0.680614880650775,"aipw","all.covariates","D"
"ipw754","1000",1.35506271075929,"ipw","smart","D"
"t-learner754","1000",0.675822294276981,"t-learner","smart","D"
"aipw754","1000",0.558530254121944,"aipw","smart","D"
"ipw755","1000",NA,"ipw","minimal.set","D"
"t-learner755","1000",0.656387160883389,"t-learner","minimal.set","D"
"aipw755","1000",NA,"aipw","minimal.set","D"
"ipw756","1000",1.12879364218494,"ipw","all.covariates","A"
"t-learner756","1000",0.839615563017642,"t-learner","all.covariates","A"
"aipw756","1000",0.824407810458446,"aipw","all.covariates","A"
"ipw757","1000",1.21900020866226,"ipw","smart","A"
"t-learner757","1000",0.825504402421193,"t-learner","smart","A"
"aipw757","1000",0.806560530406383,"aipw","smart","A"
"ipw758","1000",1.77106699093333,"ipw","minimal.set","A"
"t-learner758","1000",0.829679153604585,"t-learner","minimal.set","A"
"aipw758","1000",0.81148659673204,"aipw","minimal.set","A"
"ipw759","1000",0.810397635474321,"ipw","all.covariates","B"
"t-learner759","1000",0.791550897963988,"t-learner","all.covariates","B"
"aipw759","1000",0.840034674521037,"aipw","all.covariates","B"
"ipw760","1000",0.81772214479079,"ipw","smart","B"
"t-learner760","1000",0.832481718975287,"t-learner","smart","B"
"aipw760","1000",0.834017364033039,"aipw","smart","B"
"ipw761","1000",0.872215533995399,"ipw","minimal.set","B"
"t-learner761","1000",0.807890443718658,"t-learner","minimal.set","B"
"aipw761","1000",0.819921469486464,"aipw","minimal.set","B"
"ipw762","1000",-0.129916242560615,"ipw","all.covariates","C"
"t-learner762","1000",-0.189989882958525,"t-learner","all.covariates","C"
"aipw762","1000",-0.166812875856445,"aipw","all.covariates","C"
"ipw763","1000",-0.179007531143229,"ipw","smart","C"
"t-learner763","1000",-0.201538429372798,"t-learner","smart","C"
"aipw763","1000",-0.14974207002502,"aipw","smart","C"
"ipw764","1000",-0.353365851185678,"ipw","minimal.set","C"
"t-learner764","1000",-0.197621462498109,"t-learner","minimal.set","C"
"aipw764","1000",-0.183591174153298,"aipw","minimal.set","C"
"ipw765","1000",0.855871932030197,"ipw","all.covariates","D"
"t-learner765","1000",0.660752506189781,"t-learner","all.covariates","D"
"aipw765","1000",0.732095249845351,"aipw","all.covariates","D"
"ipw766","1000",NA,"ipw","smart","D"
"t-learner766","1000",0.610749703850682,"t-learner","smart","D"
"aipw766","1000",NA,"aipw","smart","D"
"ipw767","1000",NA,"ipw","minimal.set","D"
"t-learner767","1000",0.626740741481572,"t-learner","minimal.set","D"
"aipw767","1000",NA,"aipw","minimal.set","D"
"ipw768","1000",0.968775666715887,"ipw","all.covariates","A"
"t-learner768","1000",0.830621320706745,"t-learner","all.covariates","A"
"aipw768","1000",0.829695830773194,"aipw","all.covariates","A"
"ipw769","1000",1.12678444213408,"ipw","smart","A"
"t-learner769","1000",0.836848046333256,"t-learner","smart","A"
"aipw769","1000",0.82795067097141,"aipw","smart","A"
"ipw770","1000",1.71081459147049,"ipw","minimal.set","A"
"t-learner770","1000",0.83939487259788,"t-learner","minimal.set","A"
"aipw770","1000",0.897715350969386,"aipw","minimal.set","A"
"ipw771","1000",0.606098541112402,"ipw","all.covariates","B"
"t-learner771","1000",0.624046929902925,"t-learner","all.covariates","B"
"aipw771","1000",0.540143409856942,"aipw","all.covariates","B"
"ipw772","1000",0.611179260694876,"ipw","smart","B"
"t-learner772","1000",0.617467367950388,"t-learner","smart","B"
"aipw772","1000",0.581032110589841,"aipw","smart","B"
"ipw773","1000",0.648692039465086,"ipw","minimal.set","B"
"t-learner773","1000",0.610239691291715,"t-learner","minimal.set","B"
"aipw773","1000",0.570495212076521,"aipw","minimal.set","B"
"ipw774","1000",-0.493713386251903,"ipw","all.covariates","C"
"t-learner774","1000",-0.442626129536701,"t-learner","all.covariates","C"
"aipw774","1000",-0.594219700906577,"aipw","all.covariates","C"
"ipw775","1000",-0.507632837557959,"ipw","smart","C"
"t-learner775","1000",-0.412918315701005,"t-learner","smart","C"
"aipw775","1000",-0.607018699875126,"aipw","smart","C"
"ipw776","1000",0.245329104763525,"ipw","minimal.set","C"
"t-learner776","1000",-0.458039106298321,"t-learner","minimal.set","C"
"aipw776","1000",-0.264366424405474,"aipw","minimal.set","C"
"ipw777","1000",0.832909225304073,"ipw","all.covariates","D"
"t-learner777","1000",0.576810690866194,"t-learner","all.covariates","D"
"aipw777","1000",0.771157873927441,"aipw","all.covariates","D"
"ipw778","1000",NA,"ipw","smart","D"
"t-learner778","1000",0.624727678997443,"t-learner","smart","D"
"aipw778","1000",NA,"aipw","smart","D"
"ipw779","1000",NA,"ipw","minimal.set","D"
"t-learner779","1000",0.636235329276734,"t-learner","minimal.set","D"
"aipw779","1000",NA,"aipw","minimal.set","D"
"ipw780","1000",1.31587007912415,"ipw","all.covariates","A"
"t-learner780","1000",0.778323822867508,"t-learner","all.covariates","A"
"aipw780","1000",0.836612600024095,"aipw","all.covariates","A"
"ipw781","1000",1.84816636159883,"ipw","smart","A"
"t-learner781","1000",0.777232396114717,"t-learner","smart","A"
"aipw781","1000",0.832684684863663,"aipw","smart","A"
"ipw782","1000",3.82004591670667,"ipw","minimal.set","A"
"t-learner782","1000",0.778910067057852,"t-learner","minimal.set","A"
"aipw782","1000",0.756879821450773,"aipw","minimal.set","A"
"ipw783","1000",0.80230731611207,"ipw","all.covariates","B"
"t-learner783","1000",0.782188248360449,"t-learner","all.covariates","B"
"aipw783","1000",0.76287578545172,"aipw","all.covariates","B"
"ipw784","1000",0.798790197621516,"ipw","smart","B"
"t-learner784","1000",0.783183336856229,"t-learner","smart","B"
"aipw784","1000",0.799944954372938,"aipw","smart","B"
"ipw785","1000",0.822706400124831,"ipw","minimal.set","B"
"t-learner785","1000",0.774894297220746,"t-learner","minimal.set","B"
"aipw785","1000",0.797935354784336,"aipw","minimal.set","B"
"ipw786","1000",-0.167371266395819,"ipw","all.covariates","C"
"t-learner786","1000",-0.0831912943694721,"t-learner","all.covariates","C"
"aipw786","1000",-0.279008475718772,"aipw","all.covariates","C"
"ipw787","1000",-0.277472736132981,"ipw","smart","C"
"t-learner787","1000",-0.129955915865847,"t-learner","smart","C"
"aipw787","1000",-0.045992568151872,"aipw","smart","C"
"ipw788","1000",-0.403793372077646,"ipw","minimal.set","C"
"t-learner788","1000",-0.120455844360592,"t-learner","minimal.set","C"
"aipw788","1000",-0.0576573604663033,"aipw","minimal.set","C"
"ipw789","1000",0.76463612732753,"ipw","all.covariates","D"
"t-learner789","1000",0.573152408327019,"t-learner","all.covariates","D"
"aipw789","1000",0.637014937267354,"aipw","all.covariates","D"
"ipw790","1000",1.23406117762857,"ipw","smart","D"
"t-learner790","1000",0.564410319127992,"t-learner","smart","D"
"aipw790","1000",0.73676124680362,"aipw","smart","D"
"ipw791","1000",NA,"ipw","minimal.set","D"
"t-learner791","1000",0.571632999693889,"t-learner","minimal.set","D"
"aipw791","1000",NA,"aipw","minimal.set","D"
"ipw792","1000",1.14680566175108,"ipw","all.covariates","A"
"t-learner792","1000",0.820737233204437,"t-learner","all.covariates","A"
"aipw792","1000",0.781356847625416,"aipw","all.covariates","A"
"ipw793","1000",1.32880448915598,"ipw","smart","A"
"t-learner793","1000",0.825923518519142,"t-learner","smart","A"
"aipw793","1000",0.733339650689477,"aipw","smart","A"
"ipw794","1000",2.35105933091365,"ipw","minimal.set","A"
"t-learner794","1000",0.819554128304736,"t-learner","minimal.set","A"
"aipw794","1000",0.544706687276829,"aipw","minimal.set","A"
"ipw795","1000",0.82506317478531,"ipw","all.covariates","B"
"t-learner795","1000",0.819249321020407,"t-learner","all.covariates","B"
"aipw795","1000",0.846840562765741,"aipw","all.covariates","B"
"ipw796","1000",0.850517356248592,"ipw","smart","B"
"t-learner796","1000",0.860452898479738,"t-learner","smart","B"
"aipw796","1000",0.822814242940719,"aipw","smart","B"
"ipw797","1000",0.899650451312147,"ipw","minimal.set","B"
"t-learner797","1000",0.842663076531945,"t-learner","minimal.set","B"
"aipw797","1000",0.869019898274031,"aipw","minimal.set","B"
"ipw798","1000",-0.234296537960368,"ipw","all.covariates","C"
"t-learner798","1000",-0.229734137038281,"t-learner","all.covariates","C"
"aipw798","1000",-0.2500590950394,"aipw","all.covariates","C"
"ipw799","1000",-0.211123659908494,"ipw","smart","C"
"t-learner799","1000",-0.265204906469526,"t-learner","smart","C"
"aipw799","1000",-0.20205659981267,"aipw","smart","C"
"ipw800","1000",-0.115282567987685,"ipw","minimal.set","C"
"t-learner800","1000",-0.255967501055038,"t-learner","minimal.set","C"
"aipw800","1000",-0.0585739245458055,"aipw","minimal.set","C"
"ipw801","1000",1.16757023272504,"ipw","all.covariates","D"
"t-learner801","1000",0.873183597752011,"t-learner","all.covariates","D"
"aipw801","1000",0.911681768080597,"aipw","all.covariates","D"
"ipw802","1000",1.99619859745639,"ipw","smart","D"
"t-learner802","1000",0.877549075458649,"t-learner","smart","D"
"aipw802","1000",1.17960433845832,"aipw","smart","D"
"ipw803","1000",NA,"ipw","minimal.set","D"
"t-learner803","1000",0.888828803813262,"t-learner","minimal.set","D"
"aipw803","1000",NA,"aipw","minimal.set","D"
"ipw804","1000",1.15252037419255,"ipw","all.covariates","A"
"t-learner804","1000",0.790493300433836,"t-learner","all.covariates","A"
"aipw804","1000",0.751446843785146,"aipw","all.covariates","A"
"ipw805","1000",1.19107314429724,"ipw","smart","A"
"t-learner805","1000",0.806312379355513,"t-learner","smart","A"
"aipw805","1000",0.763661246838804,"aipw","smart","A"
"ipw806","1000",1.7065463688288,"ipw","minimal.set","A"
"t-learner806","1000",0.808203455029748,"t-learner","minimal.set","A"
"aipw806","1000",0.76094306073147,"aipw","minimal.set","A"
"ipw807","1000",0.858658273776706,"ipw","all.covariates","B"
"t-learner807","1000",0.852264685049173,"t-learner","all.covariates","B"
"aipw807","1000",0.791841288224344,"aipw","all.covariates","B"
"ipw808","1000",0.845287066069859,"ipw","smart","B"
"t-learner808","1000",0.836208551528566,"t-learner","smart","B"
"aipw808","1000",0.75470130971189,"aipw","smart","B"
"ipw809","1000",0.885925335467334,"ipw","minimal.set","B"
"t-learner809","1000",0.827724937816458,"t-learner","minimal.set","B"
"aipw809","1000",0.7601650872271,"aipw","minimal.set","B"
"ipw810","1000",-0.274022015590192,"ipw","all.covariates","C"
"t-learner810","1000",-0.367612803319547,"t-learner","all.covariates","C"
"aipw810","1000",-0.351560950619417,"aipw","all.covariates","C"
"ipw811","1000",-0.156616703011071,"ipw","smart","C"
"t-learner811","1000",-0.351314082141593,"t-learner","smart","C"
"aipw811","1000",-0.0642080454998993,"aipw","smart","C"
"ipw812","1000",0.00282734655623683,"ipw","minimal.set","C"
"t-learner812","1000",-0.348767773254562,"t-learner","minimal.set","C"
"aipw812","1000",0.263024760668503,"aipw","minimal.set","C"
"ipw813","1000",0.974489370392758,"ipw","all.covariates","D"
"t-learner813","1000",0.742226291700988,"t-learner","all.covariates","D"
"aipw813","1000",0.740994112149357,"aipw","all.covariates","D"
"ipw814","1000",NA,"ipw","smart","D"
"t-learner814","1000",0.70261279665563,"t-learner","smart","D"
"aipw814","1000",NA,"aipw","smart","D"
"ipw815","1000",NA,"ipw","minimal.set","D"
"t-learner815","1000",0.701900402098218,"t-learner","minimal.set","D"
"aipw815","1000",NA,"aipw","minimal.set","D"
"ipw816","1000",1.1951493368086,"ipw","all.covariates","A"
"t-learner816","1000",0.819642825718756,"t-learner","all.covariates","A"
"aipw816","1000",0.833074535191233,"aipw","all.covariates","A"
"ipw817","1000",1.24397081531648,"ipw","smart","A"
"t-learner817","1000",0.822922549637892,"t-learner","smart","A"
"aipw817","1000",0.806545439408362,"aipw","smart","A"
"ipw818","1000",1.83661557197826,"ipw","minimal.set","A"
"t-learner818","1000",0.815144883767653,"t-learner","minimal.set","A"
"aipw818","1000",0.779905414153043,"aipw","minimal.set","A"
"ipw819","1000",0.84943619681735,"ipw","all.covariates","B"
"t-learner819","1000",0.843559790682229,"t-learner","all.covariates","B"
"aipw819","1000",0.848239231254938,"aipw","all.covariates","B"
"ipw820","1000",0.887604595145941,"ipw","smart","B"
"t-learner820","1000",0.855231089085986,"t-learner","smart","B"
"aipw820","1000",0.830761462017662,"aipw","smart","B"
"ipw821","1000",0.884660004601306,"ipw","minimal.set","B"
"t-learner821","1000",0.864395654664885,"t-learner","minimal.set","B"
"aipw821","1000",0.807371169039987,"aipw","minimal.set","B"
"ipw822","1000",-0.311286778402344,"ipw","all.covariates","C"
"t-learner822","1000",-0.420790389844981,"t-learner","all.covariates","C"
"aipw822","1000",-0.364849047127245,"aipw","all.covariates","C"
"ipw823","1000",-0.615157628205746,"ipw","smart","C"
"t-learner823","1000",-0.475096241733426,"t-learner","smart","C"
"aipw823","1000",-0.417008277310525,"aipw","smart","C"
"ipw824","1000",-0.20183723606541,"ipw","minimal.set","C"
"t-learner824","1000",-0.462727705806564,"t-learner","minimal.set","C"
"aipw824","1000",-0.129075041851147,"aipw","minimal.set","C"
"ipw825","1000",0.664686377163672,"ipw","all.covariates","D"
"t-learner825","1000",0.561431972894656,"t-learner","all.covariates","D"
"aipw825","1000",0.54285098410867,"aipw","all.covariates","D"
"ipw826","1000",Inf,"ipw","smart","D"
"t-learner826","1000",0.515555353747908,"t-learner","smart","D"
"aipw826","1000",-Inf,"aipw","smart","D"
"ipw827","1000",NA,"ipw","minimal.set","D"
"t-learner827","1000",0.532851150795071,"t-learner","minimal.set","D"
"aipw827","1000",NA,"aipw","minimal.set","D"
"ipw828","1000",1.11866407842919,"ipw","all.covariates","A"
"t-learner828","1000",0.816538079023903,"t-learner","all.covariates","A"
"aipw828","1000",0.811316923743644,"aipw","all.covariates","A"
"ipw829","1000",1.41580689936517,"ipw","smart","A"
"t-learner829","1000",0.807650058630295,"t-learner","smart","A"
"aipw829","1000",0.807452823211162,"aipw","smart","A"
"ipw830","1000",1.9186464673962,"ipw","minimal.set","A"
"t-learner830","1000",0.807415789307661,"t-learner","minimal.set","A"
"aipw830","1000",0.822920082280413,"aipw","minimal.set","A"
"ipw831","1000",0.83459280905206,"ipw","all.covariates","B"
"t-learner831","1000",0.790659904636571,"t-learner","all.covariates","B"
"aipw831","1000",0.761789371968798,"aipw","all.covariates","B"
"ipw832","1000",0.814345296143921,"ipw","smart","B"
"t-learner832","1000",0.782826724241092,"t-learner","smart","B"
"aipw832","1000",0.800222659585063,"aipw","smart","B"
"ipw833","1000",0.859394578937805,"ipw","minimal.set","B"
"t-learner833","1000",0.794243661073056,"t-learner","minimal.set","B"
"aipw833","1000",0.835621197140044,"aipw","minimal.set","B"
"ipw834","1000",-0.447505819369485,"ipw","all.covariates","C"
"t-learner834","1000",-0.449453381625469,"t-learner","all.covariates","C"
"aipw834","1000",-0.478865850686107,"aipw","all.covariates","C"
"ipw835","1000",-0.564045867308594,"ipw","smart","C"
"t-learner835","1000",-0.446868862742465,"t-learner","smart","C"
"aipw835","1000",-0.448277038281319,"aipw","smart","C"
"ipw836","1000",-1.27971737721877,"ipw","minimal.set","C"
"t-learner836","1000",-0.452806178771876,"t-learner","minimal.set","C"
"aipw836","1000",-0.625184746164299,"aipw","minimal.set","C"
"ipw837","1000",0.671159759886002,"ipw","all.covariates","D"
"t-learner837","1000",0.528044336256811,"t-learner","all.covariates","D"
"aipw837","1000",0.408958734194687,"aipw","all.covariates","D"
"ipw838","1000",1.27224217227901,"ipw","smart","D"
"t-learner838","1000",0.508689790595133,"t-learner","smart","D"
"aipw838","1000",0.26616116001549,"aipw","smart","D"
"ipw839","1000",NA,"ipw","minimal.set","D"
"t-learner839","1000",0.509014576268244,"t-learner","minimal.set","D"
"aipw839","1000",NA,"aipw","minimal.set","D"
"ipw840","1000",1.14004538872228,"ipw","all.covariates","A"
"t-learner840","1000",0.782159977985189,"t-learner","all.covariates","A"
"aipw840","1000",0.769549206189111,"aipw","all.covariates","A"
"ipw841","1000",1.30724687043965,"ipw","smart","A"
"t-learner841","1000",0.783416004123862,"t-learner","smart","A"
"aipw841","1000",0.80772133334967,"aipw","smart","A"
"ipw842","1000",1.72078539871671,"ipw","minimal.set","A"
"t-learner842","1000",0.790654512384616,"t-learner","minimal.set","A"
"aipw842","1000",0.813947003876051,"aipw","minimal.set","A"
"ipw843","1000",0.721635846486694,"ipw","all.covariates","B"
"t-learner843","1000",0.733714681254286,"t-learner","all.covariates","B"
"aipw843","1000",0.771554376805653,"aipw","all.covariates","B"
"ipw844","1000",0.766319423785751,"ipw","smart","B"
"t-learner844","1000",0.725538585271577,"t-learner","smart","B"
"aipw844","1000",0.759301957803895,"aipw","smart","B"
"ipw845","1000",0.769342636568402,"ipw","minimal.set","B"
"t-learner845","1000",0.722724564825816,"t-learner","minimal.set","B"
"aipw845","1000",0.760543685096665,"aipw","minimal.set","B"
"ipw846","1000",-0.308326610674609,"ipw","all.covariates","C"
"t-learner846","1000",-0.393166733630889,"t-learner","all.covariates","C"
"aipw846","1000",-0.32352374400808,"aipw","all.covariates","C"
"ipw847","1000",-0.30312946171644,"ipw","smart","C"
"t-learner847","1000",-0.34063152378071,"t-learner","smart","C"
"aipw847","1000",-0.140613279049799,"aipw","smart","C"
"ipw848","1000",-0.691866235428962,"ipw","minimal.set","C"
"t-learner848","1000",-0.338151942421363,"t-learner","minimal.set","C"
"aipw848","1000",-0.141088137580251,"aipw","minimal.set","C"
"ipw849","1000",0.627410776108117,"ipw","all.covariates","D"
"t-learner849","1000",0.438151980895307,"t-learner","all.covariates","D"
"aipw849","1000",0.367718521563302,"aipw","all.covariates","D"
"ipw850","1000",0.871884582424401,"ipw","smart","D"
"t-learner850","1000",0.465051951055127,"t-learner","smart","D"
"aipw850","1000",0.0650934750587703,"aipw","smart","D"
"ipw851","1000",NA,"ipw","minimal.set","D"
"t-learner851","1000",0.46203385497607,"t-learner","minimal.set","D"
"aipw851","1000",NA,"aipw","minimal.set","D"
"ipw852","1000",1.06313249968296,"ipw","all.covariates","A"
"t-learner852","1000",0.783425256822855,"t-learner","all.covariates","A"
"aipw852","1000",0.793360489427377,"aipw","all.covariates","A"
"ipw853","1000",1.53274115029141,"ipw","smart","A"
"t-learner853","1000",0.777332394680688,"t-learner","smart","A"
"aipw853","1000",0.803320453736691,"aipw","smart","A"
"ipw854","1000",2.74363223095207,"ipw","minimal.set","A"
"t-learner854","1000",0.775909905539756,"t-learner","minimal.set","A"
"aipw854","1000",0.866137479337201,"aipw","minimal.set","A"
"ipw855","1000",0.820378370044335,"ipw","all.covariates","B"
"t-learner855","1000",0.791875002152823,"t-learner","all.covariates","B"
"aipw855","1000",0.848991504474732,"aipw","all.covariates","B"
"ipw856","1000",0.8496455009956,"ipw","smart","B"
"t-learner856","1000",0.825708560084136,"t-learner","smart","B"
"aipw856","1000",0.821342627768259,"aipw","smart","B"
"ipw857","1000",0.864898577977014,"ipw","minimal.set","B"
"t-learner857","1000",0.798867134649394,"t-learner","minimal.set","B"
"aipw857","1000",0.826455330868912,"aipw","minimal.set","B"
"ipw858","1000",-0.0610893094459475,"ipw","all.covariates","C"
"t-learner858","1000",-0.230120162401477,"t-learner","all.covariates","C"
"aipw858","1000",-0.121307045759136,"aipw","all.covariates","C"
"ipw859","1000",-0.117544223630009,"ipw","smart","C"
"t-learner859","1000",-0.222760670387278,"t-learner","smart","C"
"aipw859","1000",-0.150491742389019,"aipw","smart","C"
"ipw860","1000",0.185764558204591,"ipw","minimal.set","C"
"t-learner860","1000",-0.257448144600958,"t-learner","minimal.set","C"
"aipw860","1000",0.0672417467214694,"aipw","minimal.set","C"
"ipw861","1000",0.791217605410109,"ipw","all.covariates","D"
"t-learner861","1000",0.600303548466955,"t-learner","all.covariates","D"
"aipw861","1000",0.545902407572033,"aipw","all.covariates","D"
"ipw862","1000",1.28896379508887,"ipw","smart","D"
"t-learner862","1000",0.5780066448832,"t-learner","smart","D"
"aipw862","1000",0.44577430914779,"aipw","smart","D"
"ipw863","1000",NA,"ipw","minimal.set","D"
"t-learner863","1000",0.598621069962301,"t-learner","minimal.set","D"
"aipw863","1000",NA,"aipw","minimal.set","D"
"ipw864","1000",1.23642665413404,"ipw","all.covariates","A"
"t-learner864","1000",0.78992628160046,"t-learner","all.covariates","A"
"aipw864","1000",0.829997338214278,"aipw","all.covariates","A"
"ipw865","1000",1.65446300749715,"ipw","smart","A"
"t-learner865","1000",0.801631911676711,"t-learner","smart","A"
"aipw865","1000",0.799736563963185,"aipw","smart","A"
"ipw866","1000",3.20297881002745,"ipw","minimal.set","A"
"t-learner866","1000",0.797318887606716,"t-learner","minimal.set","A"
"aipw866","1000",0.952213346577279,"aipw","minimal.set","A"
"ipw867","1000",0.810633799499317,"ipw","all.covariates","B"
"t-learner867","1000",0.780180260251886,"t-learner","all.covariates","B"
"aipw867","1000",0.801913016185173,"aipw","all.covariates","B"
"ipw868","1000",0.830782288826838,"ipw","smart","B"
"t-learner868","1000",0.787377582728092,"t-learner","smart","B"
"aipw868","1000",0.829880100937556,"aipw","smart","B"
"ipw869","1000",0.825634051877262,"ipw","minimal.set","B"
"t-learner869","1000",0.807599985815122,"t-learner","minimal.set","B"
"aipw869","1000",0.864396800704652,"aipw","minimal.set","B"
"ipw870","1000",0.309857109354235,"ipw","all.covariates","C"
"t-learner870","1000",0.00873162471488564,"t-learner","all.covariates","C"
"aipw870","1000",0.302038841136277,"aipw","all.covariates","C"
"ipw871","1000",0.182446057568473,"ipw","smart","C"
"t-learner871","1000",-0.00279196440819973,"t-learner","smart","C"
"aipw871","1000",0.233910565019013,"aipw","smart","C"
"ipw872","1000",0.484519556231525,"ipw","minimal.set","C"
"t-learner872","1000",0.0371626626992607,"t-learner","minimal.set","C"
"aipw872","1000",0.359879974331422,"aipw","minimal.set","C"
"ipw873","1000",0.591130407154966,"ipw","all.covariates","D"
"t-learner873","1000",0.482393470477383,"t-learner","all.covariates","D"
"aipw873","1000",0.485503174818346,"aipw","all.covariates","D"
"ipw874","1000",0.79717230699077,"ipw","smart","D"
"t-learner874","1000",0.499349249118796,"t-learner","smart","D"
"aipw874","1000",0.425143726755473,"aipw","smart","D"
"ipw875","1000",NA,"ipw","minimal.set","D"
"t-learner875","1000",0.498049871886664,"t-learner","minimal.set","D"
"aipw875","1000",NA,"aipw","minimal.set","D"
"ipw876","1000",1.41870316804242,"ipw","all.covariates","A"
"t-learner876","1000",0.822460399311756,"t-learner","all.covariates","A"
"aipw876","1000",0.81685347476728,"aipw","all.covariates","A"
"ipw877","1000",1.64309907404504,"ipw","smart","A"
"t-learner877","1000",0.826338280424236,"t-learner","smart","A"
"aipw877","1000",0.806934197230787,"aipw","smart","A"
"ipw878","1000",2.64816087678757,"ipw","minimal.set","A"
"t-learner878","1000",0.828268999712058,"t-learner","minimal.set","A"
"aipw878","1000",0.769792983831757,"aipw","minimal.set","A"
"ipw879","1000",0.822309432643107,"ipw","all.covariates","B"
"t-learner879","1000",0.744571648845402,"t-learner","all.covariates","B"
"aipw879","1000",0.749680073124787,"aipw","all.covariates","B"
"ipw880","1000",0.773966162784833,"ipw","smart","B"
"t-learner880","1000",0.737057043698904,"t-learner","smart","B"
"aipw880","1000",0.781743765547519,"aipw","smart","B"
"ipw881","1000",0.747641698317997,"ipw","minimal.set","B"
"t-learner881","1000",0.748869641304304,"t-learner","minimal.set","B"
"aipw881","1000",0.788556819752418,"aipw","minimal.set","B"
"ipw882","1000",-0.675160319152269,"ipw","all.covariates","C"
"t-learner882","1000",-0.637229484862824,"t-learner","all.covariates","C"
"aipw882","1000",-0.547340869321557,"aipw","all.covariates","C"
"ipw883","1000",-0.633252784217241,"ipw","smart","C"
"t-learner883","1000",-0.635887282877365,"t-learner","smart","C"
"aipw883","1000",-0.57379191841974,"aipw","smart","C"
"ipw884","1000",-0.361783864555728,"ipw","minimal.set","C"
"t-learner884","1000",-0.626898165635292,"t-learner","minimal.set","C"
"aipw884","1000",-0.604633872540165,"aipw","minimal.set","C"
"ipw885","1000",0.990697764745396,"ipw","all.covariates","D"
"t-learner885","1000",0.582966832345135,"t-learner","all.covariates","D"
"aipw885","1000",0.449231909708378,"aipw","all.covariates","D"
"ipw886","1000",1.42220107940933,"ipw","smart","D"
"t-learner886","1000",0.628252981368729,"t-learner","smart","D"
"aipw886","1000",0.523082455480822,"aipw","smart","D"
"ipw887","1000",NA,"ipw","minimal.set","D"
"t-learner887","1000",0.621537052412281,"t-learner","minimal.set","D"
"aipw887","1000",NA,"aipw","minimal.set","D"
"ipw888","1000",1.01010664449329,"ipw","all.covariates","A"
"t-learner888","1000",0.797228423462044,"t-learner","all.covariates","A"
